names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
SLC39A5,0.05919703,1.0467625,0.9527951746045924,1.0,0.008849557522123894,0.005934718100890208
TMEM220-AS1,0.05919703,1.2246661,0.9527951746045924,1.0,0.008849557522123894,0.005934718100890208
CCDC187,0.05919703,0.65060765,0.9527951746045924,1.0,0.008849557522123894,0.005934718100890208
AC108488.3,0.05919703,0.9832237,0.9527951746045924,1.0,0.008849557522123894,0.005934718100890208
FBLL1,0.05893276,-0.28926358,0.9530056660315622,1.0,0.11061946902654868,0.10089020771513353
AC007563.4,0.058668487,0.6735423,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
PAX3,0.058668487,0.51050764,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
SOX9-AS1,0.058668487,0.47090894,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
AL023806.1,0.058668487,0.58178717,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
AC083837.1,0.058668487,0.019692684,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
AC073349.1,0.058668487,0.5436735,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
AC107294.1,0.058668487,0.85011965,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
SLC2A12,0.058668487,0.82159686,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
AL590708.1,0.058668487,0.4990958,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
AC009509.4,0.058668487,0.84652716,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
STAR,0.058668487,0.51152676,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
AC022211.2,0.058668487,0.4107903,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
AL592211.2,0.058668487,0.36253244,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
BMPER,0.058668487,0.83851814,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
AC090948.1,0.058668487,0.7550479,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
AC002310.2,0.058668487,-0.04428008,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
AC009061.1,0.058668487,1.0104235,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
TMEM92-AS1,0.058668487,0.43168285,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
LINC01426,0.058668487,0.5015644,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
STARD4-AS1,0.058668487,0.55516666,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
Z94721.3,0.058668487,0.36823833,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
TAS1R1,0.058668487,0.82077277,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
SRSF12,0.058668487,0.5612291,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
AC009163.7,0.058668487,0.50346595,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
AC123768.3,0.058668487,0.91288704,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
AC116447.1,0.058668487,0.43379965,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
FGF8,0.058668487,0.50380695,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
SPATC1,0.058668487,0.5658,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
SARDH,0.058668487,0.48892885,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
NRG3,0.058668487,0.17149854,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
MMP24,0.058668487,0.38149872,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
AC009032.1,0.058668487,0.57111096,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
AC087289.2,0.058668487,0.71458656,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
UBQLNL,0.058668487,0.47520792,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
SLC22A3,0.058668487,0.731251,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
LINC02145,0.058668487,0.10676971,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
AGBL5-AS1,0.058668487,0.46923447,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
AC091946.2,0.058668487,0.504104,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
ANGPT4,0.058668487,0.726533,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
WNT5A-AS1,0.058668487,-0.00038507755,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
AC005034.3,0.058668487,0.2211893,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
AC098679.5,0.058668487,0.45747995,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
COLEC11,0.058668487,0.53180313,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
AC104695.2,0.058668487,0.3847831,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
AC004948.1,0.058668487,0.6323813,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
LINC02280,0.058668487,0.51597434,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
KRT73,0.058668487,0.78844595,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
AC084125.2,0.058668487,0.7047047,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
AL136084.3,0.058668487,0.493755,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
TAS2R4,0.058668487,0.5506663,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
AP002490.1,0.058668487,0.61447626,0.9532161607368154,1.0,0.008849557522123894,0.005934718100890208
LINC02084,0.058139943,0.04738049,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
DPF3,0.058139943,0.114096776,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
CKMT2,0.058139943,0.27719775,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
AC005523.1,0.058139943,-0.037562095,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
MESTIT1,0.058139943,0.26938692,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
OTOS,0.058139943,0.20855817,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
LINC00862,0.058139943,0.32057402,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
ADRB2,0.058139943,0.16993406,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
AC078864.1,0.058139943,0.2347229,0.95363715992357,1.0,0.017699115044247787,0.01483679525222552
AC107884.2,0.058139943,0.27385443,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
GALNT13,0.058139943,0.18107861,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
AC005726.5,0.058139943,0.054175176,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
CXCL3,0.058139943,-0.050990324,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
RAET1G,0.058139943,0.45742986,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
CAMTA1-IT1,0.058139943,0.39347547,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
CCDC63,0.058139943,0.14802572,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
AC079322.1,0.058139943,0.29278487,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
LINC01962,0.058139943,0.32794517,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
AC253572.1,0.058139943,0.36674476,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
PCAT1,0.058139943,-0.35721776,0.95363715992357,1.0,0.07079646017699115,0.06528189910979229
CSE1L-AS1,0.058139943,0.19367886,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
GRIA3,0.058139943,0.28913394,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
KLKB1,0.058139943,0.28565118,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
EMILIN3,0.058139943,0.12646103,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
KIAA1211,0.058139943,0.41399032,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
AC084782.3,0.058139943,0.14798307,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
AC025857.2,0.058139943,0.2635435,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
ZNF501,0.058139943,0.26216003,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
AC018690.1,0.058139943,0.33265635,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
IGFN1,0.058139943,0.12053245,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
NCBP2L,0.058139943,0.21446635,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
PRODH,0.058139943,0.31602338,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
LINC00563,0.058139943,0.34299198,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
AC008760.2,0.058139943,0.29888946,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
PFN3,0.058139943,0.1440003,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
RLN1,0.058139943,0.261097,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
AC104695.3,0.058139943,-0.26382682,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
RHCE,0.058139943,0.16742857,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
AFM,0.058139943,0.24098925,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
CLEC18C,0.058139943,0.43369225,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
C20orf197,0.058139943,-0.5137814,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
LINC00265,0.058139943,0.36613467,0.95363715992357,1.0,0.008849557522123894,0.005934718100890208
ROBO4,0.057875667,-0.13556528,0.9538476643757692,1.0,0.18141592920353983,0.1661721068249258
AL139351.3,0.057611395,-0.47651932,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AP004609.1,0.057611395,0.03279226,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AC024230.1,0.057611395,-0.3682109,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
ACBD3-AS1,0.057611395,0.3810805,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
ACOXL-AS1,0.057611395,0.092432246,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
CT70,0.057611395,0.13918017,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
DLX1,0.057611395,0.098283954,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AC093495.1,0.057611395,-0.2622567,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AC010973.2,0.057611395,-0.40187275,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
LINC02533,0.057611395,-0.020552484,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
ZNF426-DT,0.057611395,0.028016783,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AC068234.2,0.057611395,0.24855487,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
FP325330.3,0.057611395,0.077272035,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
SLCO5A1,0.057611395,0.19082144,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
LYVE1,0.057611395,0.26445836,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AC105429.1,0.057611395,0.30722085,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
CIDEA,0.057611395,0.2062938,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AL021707.5,0.057611395,-0.44399095,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AC008537.4,0.057611395,-0.4436786,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
B3GALT5-AS1,0.057611395,0.19430214,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AL358780.1,0.057611395,0.18664844,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
C16orf89,0.057611395,-0.19735377,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
CMA1,0.057611395,-0.19636992,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AF287957.1,0.057611395,0.31874788,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AL158163.2,0.057611395,-0.5016853,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
LINC01572,0.057611395,-0.015626263,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
LINC02606,0.057611395,-0.04656239,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AC010761.5,0.057611395,0.30491978,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
TRIM9,0.057611395,-0.055534445,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
DSG3,0.057611395,0.11425863,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
PRPH2,0.057611395,0.17334305,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
C11orf65,0.057611395,-0.52747726,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AC022784.1,0.057611395,-0.14358336,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
EML5,0.057611395,0.3511993,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
HIST2H2BF,0.057611395,0.03433867,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
HDAC11-AS1,0.057611395,-0.058282074,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
LINC00456,0.057611395,-0.035174992,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AL137002.1,0.057611395,-0.16113125,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
XKRX,0.057611395,-0.3436149,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
PTPN5,0.057611395,-0.019204028,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AC021701.1,0.057611395,0.264927,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
RCVRN,0.057611395,-0.29053587,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AC090004.2,0.057611395,0.33884346,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
FAM90A1,0.057611395,-0.2533027,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
LINC00565,0.057611395,-0.22477552,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
CEBPE,0.057611395,0.22576886,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
LINC02605,0.057611395,-0.5478295,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
ADORA2A-AS1,0.057611395,0.11830183,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AP001347.1,0.057611395,0.5017001,0.9540581720476471,1.0,0.017699115044247787,0.01483679525222552
AL391650.2,0.057611395,0.061989293,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
PKN2-AS1,0.057611395,-0.27422643,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AL138831.2,0.057611395,-0.07824919,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
LINC01389,0.057611395,-0.24367209,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
LINC01010,0.057611395,-0.14649366,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AL049796.1,0.057611395,-0.29332793,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
ITGB1BP2,0.057611395,0.115137435,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AC069234.4,0.057611395,0.16988385,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AC090246.1,0.057611395,-0.005625386,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AL356055.1,0.057611395,0.21307965,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AC079610.1,0.057611395,-0.037851345,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
ATP5MGL,0.057611395,-0.30098787,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
ITGB1-DT,0.057611395,-0.11235407,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AC087203.3,0.057611395,0.08063332,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AL139082.1,0.057611395,0.11512957,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
GP1BA,0.057611395,-0.25763488,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
LHFPL1,0.057611395,0.24946198,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
DCANP1,0.057611395,0.054217655,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
ADAD2,0.057611395,-0.49135283,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
ITGA6-AS1,0.057611395,-0.24814954,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AL157786.1,0.057611395,-0.1258248,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
LINC01119,0.057611395,-0.0053418917,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
KISS1,0.057611395,-0.20379508,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AC107294.2,0.057611395,0.11005044,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
S1PR5,0.057611395,-0.25459367,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AC022148.2,0.057611395,0.013135727,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
SUMO4,0.057611395,0.014373571,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AC023310.4,0.057611395,-0.004297854,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AC111182.1,0.057611395,-0.18100828,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AL354822.1,0.057611395,0.08124471,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
TTBK1,0.057611395,0.083198324,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
FRMD5,0.057611395,-0.0076021748,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
HOXB-AS3,0.057611395,0.032797582,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
FGF9,0.057611395,0.073928,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AC007570.1,0.057611395,-0.3384555,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
LUCAT1,0.057611395,-0.3132663,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
PCDHB3,0.057611395,0.021889202,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AL391262.1,0.057611395,-0.28642556,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
AC068792.1,0.057611395,0.15829612,0.9540581720476471,1.0,0.008849557522123894,0.005934718100890208
TMEM104,0.057347123,-0.06961837,0.9542686829245509,1.0,0.5221238938053098,0.44510385756676557
PRH1,0.057347123,-0.37052116,0.9542686829245509,1.0,0.07079646017699115,0.06528189910979229
SCG2,0.05708285,0.15804648,0.954479196991827,1.0,0.017699115044247787,0.01483679525222552
AC107214.2,0.05708285,0.24181888,0.954479196991827,1.0,0.017699115044247787,0.01483679525222552
WNK3,0.05708285,0.14426488,0.954479196991827,1.0,0.02654867256637168,0.02373887240356083
IL13RA1,0.05681858,0.022376796,0.9546897142348213,1.0,0.9424778761061947,0.8724035608308606
LINC01764,0.056554306,0.26831818,0.954900234638879,1.0,0.017699115044247787,0.01483679525222552
NLRP2,0.056554306,0.07507,0.954900234638879,1.0,0.017699115044247787,0.01483679525222552
ZNF66,0.056554306,0.10580065,0.954900234638879,1.0,0.017699115044247787,0.01483679525222552
AC109361.1,0.056554306,-0.06527448,0.954900234638879,1.0,0.017699115044247787,0.01483679525222552
SPON1,0.056554306,-0.24919145,0.954900234638879,1.0,0.24778761061946902,0.2166172106824926
CD40,0.056025762,-0.13959086,0.9553212848715619,1.0,0.2168141592920354,0.19881305637982197
ZNF561,0.056025762,-0.030015321,0.9553212848715619,1.0,0.5132743362831859,0.41839762611275966
TDRD7,0.056025762,-0.118491404,0.9553212848715619,1.0,0.41150442477876104,0.35014836795252224
LINC00313,0.056025762,-0.61451036,0.9553212848715619,1.0,0.017699115044247787,0.01483679525222552
ZNF608,0.056025762,-0.1093189,0.9553212848715619,1.0,0.017699115044247787,0.01483679525222552
HMGN3-AS1,0.055497218,0.14178102,0.9557423475726239,1.0,0.017699115044247787,0.01483679525222552
AP000926.2,0.055497218,0.026186995,0.9557423475726239,1.0,0.017699115044247787,0.01483679525222552
TIE1,0.055497218,-0.11599936,0.9557423475726239,1.0,0.17699115044247787,0.1661721068249258
AC010240.3,0.055497218,-0.002128117,0.9557423475726239,1.0,0.017699115044247787,0.01483679525222552
GASAL1,0.055497218,-0.038845282,0.9557423475726239,1.0,0.017699115044247787,0.01483679525222552
VPS35L,0.055232942,-0.086207695,0.955952883562153,1.0,0.5132743362831859,0.4421364985163205
LINC00649,0.05496867,-0.35764807,0.9561634226248028,1.0,0.017699115044247787,0.01483679525222552
VNN1,0.05496867,-0.09905754,0.9561634226248028,1.0,0.017699115044247787,0.01483679525222552
AL021707.8,0.05496867,-0.06893565,0.9561634226248028,1.0,0.017699115044247787,0.01483679525222552
RNF144A-AS1,0.05496867,-0.10264757,0.9561634226248028,1.0,0.017699115044247787,0.01483679525222552
LINC01473,0.05496867,-0.11554849,0.9561634226248028,1.0,0.017699115044247787,0.01483679525222552
YPEL4,0.05496867,-0.06028303,0.9561634226248028,1.0,0.017699115044247787,0.01483679525222552
OXT,0.05496867,-0.38158122,0.9561634226248028,1.0,0.017699115044247787,0.01483679525222552
AL022341.1,0.05496867,-0.2775426,0.9561634226248028,1.0,0.10176991150442478,0.09198813056379822
AC010476.2,0.05496867,-0.20202276,0.9561634226248028,1.0,0.017699115044247787,0.01483679525222552
TMEM71,0.05496867,-0.008514158,0.9561634226248028,1.0,0.017699115044247787,0.01483679525222552
FAM124A,0.054704398,-0.24371149,0.9563739647459139,1.0,0.05752212389380531,0.05341246290801187
TRGC1,0.054440126,0.08949891,0.9565845099108261,1.0,0.02654867256637168,0.02373887240356083
TNFAIP8L1,0.054440126,0.037866708,0.9565845099108261,1.0,0.21238938053097345,0.20474777448071216
BX664615.2,0.054440126,0.0071996846,0.9565845099108261,1.0,0.02654867256637168,0.02373887240356083
AGTPBP1,0.05391158,-0.24492277,0.9570056093134109,1.0,0.20353982300884957,0.18100890207715134
AC005785.1,0.05391158,-0.3296339,0.9570056093134109,1.0,0.017699115044247787,0.01483679525222552
MAP3K9,0.05391158,-0.0982081,0.9570056093134109,1.0,0.21238938053097345,0.19584569732937684
AL135925.1,0.05391158,-0.14945318,0.9570056093134109,1.0,0.06637168141592921,0.06231454005934718
DUSP15,0.05391158,-0.22554743,0.9570056093134109,1.0,0.13274336283185842,0.12166172106824925
LTA,0.05364731,-0.1798245,0.9572161635217603,1.0,0.05752212389380531,0.05341246290801187
AC007038.2,0.05364731,-0.16145907,0.9572161635217603,1.0,0.10176991150442478,0.09495548961424333
GABRB2,0.053383037,-0.38434538,0.9574267207152645,1.0,0.017699115044247787,0.01483679525222552
ITGA10,0.053383037,-0.027891424,0.9574267207152645,1.0,0.02654867256637168,0.02373887240356083
AC099518.4,0.053383037,-0.32874113,0.9574267207152645,1.0,0.017699115044247787,0.01483679525222552
LINC00243,0.053383037,-0.46322286,0.9574267207152645,1.0,0.017699115044247787,0.01483679525222552
CCNB3,0.053383037,-0.30740908,0.9574267207152645,1.0,0.017699115044247787,0.01483679525222552
ZC3H12B,0.053383037,-0.15814374,0.9574267207152645,1.0,0.017699115044247787,0.01483679525222552
AC005400.1,0.053383037,-0.22648719,0.9574267207152645,1.0,0.017699115044247787,0.01483679525222552
BRWD3,0.052854493,-0.009506281,0.9578478439990836,1.0,0.4026548672566372,0.3620178041543027
KIAA1614-AS1,0.052325945,-0.12786104,0.9582689790475555,1.0,0.02654867256637168,0.02373887240356083
EBF3,0.052325945,-0.055415943,0.9582689790475555,1.0,0.02654867256637168,0.02373887240356083
UACA,0.052325945,-0.10071428,0.9582689790475555,1.0,0.5752212389380531,0.47477744807121663
APCDD1L,0.052325945,-0.23227516,0.9582689790475555,1.0,0.017699115044247787,0.01483679525222552
PANO1,0.052325945,-0.75933933,0.9582689790475555,1.0,0.017699115044247787,0.01483679525222552
LINC01484,0.052325945,-0.3182453,0.9582689790475555,1.0,0.017699115044247787,0.01483679525222552
VSIG10L,0.052325945,0.11895613,0.9582689790475555,1.0,0.035398230088495575,0.032640949554896145
BX255923.2,0.052325945,-0.21795434,0.9582689790475555,1.0,0.017699115044247787,0.01483679525222552
KLK12,0.052325945,-0.40988082,0.9582689790475555,1.0,0.017699115044247787,0.01483679525222552
GLB1L,0.052325945,-0.18182573,0.9582689790475555,1.0,0.17256637168141592,0.1572700296735905
ST6GALNAC2,0.052325945,-0.37207946,0.9582689790475555,1.0,0.017699115044247787,0.01483679525222552
PRIMA1,0.052325945,-0.2639363,0.9582689790475555,1.0,0.09292035398230089,0.08605341246290801
ISLR2,0.052325945,-0.43308812,0.9582689790475555,1.0,0.017699115044247787,0.01483679525222552
AC073195.1,0.0517974,-0.12716012,0.9586901257433573,1.0,0.06637168141592921,0.06231454005934718
AC126755.2,0.051268857,-0.114048295,0.9591112839691567,1.0,0.02654867256637168,0.02373887240356083
AC087854.1,0.051268857,-0.07661048,0.9591112839691567,1.0,0.02654867256637168,0.02373887240356083
LINC01124,0.051004585,-0.2810611,0.9593218673691363,1.0,0.05752212389380531,0.05341246290801187
AC105446.1,0.050740313,-0.08864404,0.9595324536076111,1.0,0.02654867256637168,0.02373887240356083
ZNF578,0.050740313,-0.12864959,0.9595324536076111,1.0,0.12389380530973451,0.11572700296735905
HOXB4,0.050740313,-0.49020696,0.9595324536076111,1.0,0.07079646017699115,0.06528189910979229
UBTD2,0.05047604,0.057053898,0.9597430426699121,1.0,0.6194690265486725,0.5578635014836796
F5,0.05021177,-0.18647975,0.9599536345413692,1.0,0.02654867256637168,0.02373887240356083
CLK1,0.05021177,0.019047348,0.9599536345413692,1.0,0.911504424778761,0.8427299703264095
PTPRS,0.05021177,-0.13660382,0.9599536345413692,1.0,0.02654867256637168,0.02373887240356083
BRPF3,0.05021177,-0.007070909,0.9599536345413692,1.0,0.8008849557522124,0.7596439169139466
MSC-AS1,0.05021177,-0.0055030906,0.9599536345413692,1.0,0.02654867256637168,0.02373887240356083
CPSF4,0.049947497,-0.0011087522,0.9601642292073119,1.0,0.5309734513274337,0.4658753709198813
SPRTN,0.04968322,-0.12680873,0.9603748266530694,1.0,0.48672566371681414,0.4124629080118694
AL354892.2,0.04968322,-0.44067967,0.9603748266530694,1.0,0.048672566371681415,0.04451038575667656
WNT10B,0.049154676,-0.28340366,0.9607960298253415,1.0,0.02654867256637168,0.02373887240356083
CCER2,0.048890404,-0.4367807,0.9610066355225111,1.0,0.084070796460177,0.0771513353115727
PYGO2,0.048626132,-0.025222909,0.9612172439408054,1.0,0.9469026548672567,0.9020771513353115
PXDC1,0.048626132,-0.063339345,0.9612172439408054,1.0,0.5221238938053098,0.4599406528189911
ADRM1,0.048626132,-0.00063214666,0.9612172439408054,1.0,0.9823008849557522,0.9821958456973294
AC093227.1,0.048626132,-0.17523055,0.9612172439408054,1.0,0.23893805309734514,0.2166172106824926
SLFN12L,0.048626132,-0.17774694,0.9612172439408054,1.0,0.02654867256637168,0.02373887240356083
KCNQ1OT1,0.04836186,-0.24693836,0.9614278550655506,1.0,0.16371681415929204,0.14836795252225518
DAGLB,0.04836186,-0.07857699,0.9614278550655506,1.0,0.6106194690265486,0.49258160237388726
ADGRD1,0.048097588,-0.126214,0.9616384688820723,1.0,0.02654867256637168,0.02373887240356083
B3GNT10,0.048097588,-0.3145279,0.9616384688820723,1.0,0.02654867256637168,0.02373887240356083
PLAC8,0.047569044,-0.19880733,0.962059704531744,1.0,0.035398230088495575,0.032640949554896145
