Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Peptidyl-Tyrosine Autophosphorylation (GO:0038083),0.0859132023098329,0.1806575840449151,0,0,12.064077025232404,29.610285003527373,DDR1
GO_Biological_Process_2023,Positive Regulation Of Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0035774),0.0859132023098329,0.1806575840449151,0,0,12.064077025232404,29.610285003527373,ANO1
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Degranulation (GO:0043302),0.0859132023098329,0.1806575840449151,0,0,12.064077025232404,29.610285003527373,LAMP1
GO_Biological_Process_2023,Regulation Of ERBB Signaling Pathway (GO:1901184),0.0859132023098329,0.1806575840449151,0,0,12.064077025232404,29.610285003527373,IFI6
GO_Biological_Process_2023,Regulation Of IRE1-mediated Unfolded Protein Response (GO:1903894),0.0859132023098329,0.1806575840449151,0,0,12.064077025232404,29.610285003527373,PTPN1
GO_Biological_Process_2023,Cell-Cell Junction Assembly (GO:0007043),0.08615467281967668,0.180706699825575,0,0,4.206376811594203,10.312399985223257,JUP;CD9
GO_Biological_Process_2023,Lipid Biosynthetic Process (GO:0008610),0.08615467281967668,0.180706699825575,0,0,4.206376811594203,10.312399985223257,ACLY;PRLR
GO_Biological_Process_2023,Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806),0.08822857192916793,0.1848226848124289,0,0,4.146171428571429,10.066176258938068,TCIM;PSME3
GO_Biological_Process_2023,Protein Tetramerization (GO:0051262),0.09031728752692256,0.18724296506415683,0,0,4.087661971830986,9.828482324199433,CLU;ALDH9A1
GO_Biological_Process_2023,Regulation Of Extracellular Matrix Disassembly (GO:0010715),0.09220896770811826,0.18724296506415683,0,0,11.135764633772602,26.54429865553543,DDR1
GO_Biological_Process_2023,Regulation Of Hemopoiesis (GO:1903706),0.09220896770811826,0.18724296506415683,0,0,11.135764633772602,26.54429865553543,KAT6B
GO_Biological_Process_2023,Aminoglycan Catabolic Process (GO:0006026),0.09220896770811826,0.18724296506415683,0,0,11.135764633772602,26.54429865553543,GNS
GO_Biological_Process_2023,Amyloid-Beta Metabolic Process (GO:0050435),0.09220896770811826,0.18724296506415683,0,0,11.135764633772602,26.54429865553543,APH1A
GO_Biological_Process_2023,Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060211),0.09220896770811826,0.18724296506415683,0,0,11.135764633772602,26.54429865553543,TOB1
GO_Biological_Process_2023,Bone Morphogenesis (GO:0060349),0.09220896770811826,0.18724296506415683,0,0,11.135764633772602,26.54429865553543,TFAP2A
GO_Biological_Process_2023,Calcium Ion-Regulated Exocytosis Of Neurotransmitter (GO:0048791),0.09220896770811826,0.18724296506415683,0,0,11.135764633772602,26.54429865553543,SYT1
GO_Biological_Process_2023,Cellular Response To Zinc Ion (GO:0071294),0.09220896770811826,0.18724296506415683,0,0,11.135764633772602,26.54429865553543,MT1G
GO_Biological_Process_2023,Renal Water Homeostasis (GO:0003091),0.09220896770811826,0.18724296506415683,0,0,11.135764633772602,26.54429865553543,AQP3
GO_Biological_Process_2023,Striated Muscle Cell Development (GO:0055002),0.09220896770811826,0.18724296506415683,0,0,11.135764633772602,26.54429865553543,SDC1
GO_Biological_Process_2023,Synaptic Vesicle Membrane Organization (GO:0048499),0.09220896770811826,0.18724296506415683,0,0,11.135764633772602,26.54429865553543,SNAP25
GO_Biological_Process_2023,Histone H2A Monoubiquitination (GO:0035518),0.09220896770811826,0.18724296506415683,0,0,11.135764633772602,26.54429865553543,PCGF2
GO_Biological_Process_2023,Lipoprotein Biosynthetic Process (GO:0042158),0.09220896770811826,0.18724296506415683,0,0,11.135764633772602,26.54429865553543,UGCG
GO_Biological_Process_2023,Medium-Chain Fatty Acid Metabolic Process (GO:0051791),0.09220896770811826,0.18724296506415683,0,0,11.135764633772602,26.54429865553543,ABHD2
GO_Biological_Process_2023,Membrane Repolarization During Action Potential (GO:0086011),0.09220896770811826,0.18724296506415683,0,0,11.135764633772602,26.54429865553543,KCNE4
GO_Biological_Process_2023,Monosaccharide Transmembrane Transport (GO:0015749),0.09220896770811826,0.18724296506415683,0,0,11.135764633772602,26.54429865553543,SLC50A1
GO_Biological_Process_2023,Myotube Cell Development (GO:0014904),0.09220896770811826,0.18724296506415683,0,0,11.135764633772602,26.54429865553543,SIX1
GO_Biological_Process_2023,Negative Regulation Of Chondrocyte Differentiation (GO:0032331),0.09220896770811826,0.18724296506415683,0,0,11.135764633772602,26.54429865553543,SOX9
GO_Biological_Process_2023,Negative Regulation Of Smooth Muscle Cell Migration (GO:0014912),0.09220896770811826,0.18724296506415683,0,0,11.135764633772602,26.54429865553543,IGFBP5
GO_Biological_Process_2023,Negative Regulation Of Transcription Elongation By RNA Polymerase II (GO:0034244),0.09220896770811826,0.18724296506415683,0,0,11.135764633772602,26.54429865553543,HEXIM1
GO_Biological_Process_2023,Phagolysosome Assembly (GO:0001845),0.09220896770811826,0.18724296506415683,0,0,11.135764633772602,26.54429865553543,RAB7A
GO_Biological_Process_2023,Positive Regulation Of Histone Acetylation (GO:0035066),0.09220896770811826,0.18724296506415683,0,0,11.135764633772602,26.54429865553543,MUC1
GO_Biological_Process_2023,"Positive Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900153)",0.09220896770811826,0.18724296506415683,0,0,11.135764633772602,26.54429865553543,TOB1
GO_Biological_Process_2023,Protein Localization To Mitochondrion (GO:0070585),0.09220896770811826,0.18724296506415683,0,0,11.135764633772602,26.54429865553543,HK2
GO_Biological_Process_2023,Gland Development (GO:0048732),0.09242051928835895,0.1874428402213106,0,0,4.030777777777778,9.598919411580283,SIX1;SOX9
GO_Biological_Process_2023,Proteolysis Involved In Protein Catabolic Process (GO:0051603),0.09453797023218856,0.19150295437009343,0,0,3.9754520547945207,9.377112337972067,DDB1;CTSF
GO_Biological_Process_2023,Regulation Of Immune Response (GO:0050776),0.09666934684624516,0.19194208893868053,0,0,3.9216216216216218,9.162707815010283,FCRLB;FCGR3B
GO_Biological_Process_2023,Wnt Signaling Pathway (GO:0016055),0.09666934684624516,0.19194208893868053,0,0,3.9216216216216218,9.162707815010283,JUP;CD24
GO_Biological_Process_2023,Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667),0.09666934684624516,0.19194208893868053,0,0,3.9216216216216218,9.162707815010283,FARP1;APLP1
GO_Biological_Process_2023,Negative Regulation Of Cellular Component Organization (GO:0051129),0.09666934684624516,0.19194208893868053,0,0,3.9216216216216218,9.162707815010283,CLU;LCMT1
GO_Biological_Process_2023,Cellular Component Assembly (GO:0022607),0.09715247266186805,0.19194208893868053,0,0,2.3478798126951093,5.474019920144869,NCKAP1;REPS2;QSOX1;SOX9
GO_Biological_Process_2023,Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902229),0.0984615423040908,0.19194208893868053,0,0,10.340068298235629,23.969201068217444,CLU
GO_Biological_Process_2023,Regulation Of Multicellular Organism Growth (GO:0040014),0.0984615423040908,0.19194208893868053,0,0,10.340068298235629,23.969201068217444,GDF15
GO_Biological_Process_2023,Regulation Of Response To Cytokine Stimulus (GO:0060759),0.0984615423040908,0.19194208893868053,0,0,10.340068298235629,23.969201068217444,CD24
GO_Biological_Process_2023,Cellular Response To dsRNA (GO:0071359),0.0984615423040908,0.19194208893868053,0,0,10.340068298235629,23.969201068217444,COLEC12
GO_Biological_Process_2023,Renal Filtration (GO:0097205),0.0984615423040908,0.19194208893868053,0,0,10.340068298235629,23.969201068217444,IGHA1
GO_Biological_Process_2023,Dendritic Cell Chemotaxis (GO:0002407),0.0984615423040908,0.19194208893868053,0,0,10.340068298235629,23.969201068217444,CLU
GO_Biological_Process_2023,Epiboly Involved In Wound Healing (GO:0090505),0.0984615423040908,0.19194208893868053,0,0,10.340068298235629,23.969201068217444,DDR1
GO_Biological_Process_2023,Sphingolipid Catabolic Process (GO:0030149),0.0984615423040908,0.19194208893868053,0,0,10.340068298235629,23.969201068217444,PPT1
GO_Biological_Process_2023,Gas Transport (GO:0015669),0.0984615423040908,0.19194208893868053,0,0,10.340068298235629,23.969201068217444,MB
GO_Biological_Process_2023,Glycosaminoglycan Catabolic Process (GO:0006027),0.0984615423040908,0.19194208893868053,0,0,10.340068298235629,23.969201068217444,GNS
GO_Biological_Process_2023,mRNA Methylation (GO:0080009),0.0984615423040908,0.19194208893868053,0,0,10.340068298235629,23.969201068217444,VIRMA
GO_Biological_Process_2023,Melanosome Transport (GO:0032402),0.0984615423040908,0.19194208893868053,0,0,10.340068298235629,23.969201068217444,RAB11A
GO_Biological_Process_2023,"Mitochondrial Electron Transport, Cytochrome C To Oxygen (GO:0006123)",0.0984615423040908,0.19194208893868053,0,0,10.340068298235629,23.969201068217444,COX6C
GO_Biological_Process_2023,Negative Regulation Of Immune Effector Process (GO:0002698),0.0984615423040908,0.19194208893868053,0,0,10.340068298235629,23.969201068217444,CD55
GO_Biological_Process_2023,Negative Regulation Of Platelet Activation (GO:0010544),0.0984615423040908,0.19194208893868053,0,0,10.340068298235629,23.969201068217444,CD9
GO_Biological_Process_2023,Negative Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090201),0.0984615423040908,0.19194208893868053,0,0,10.340068298235629,23.969201068217444,CLU
GO_Biological_Process_2023,Phagosome Maturation (GO:0090382),0.0984615423040908,0.19194208893868053,0,0,10.340068298235629,23.969201068217444,RAB7A
GO_Biological_Process_2023,Pigment Granule Transport (GO:0051904),0.0984615423040908,0.19194208893868053,0,0,10.340068298235629,23.969201068217444,RAB11A
GO_Biological_Process_2023,Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0048008),0.0984615423040908,0.19194208893868053,0,0,10.340068298235629,23.969201068217444,PTPN1
GO_Biological_Process_2023,Positive Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045737),0.0984615423040908,0.19194208893868053,0,0,10.340068298235629,23.969201068217444,CCND1
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Apoptotic Process (GO:2000353),0.0984615423040908,0.19194208893868053,0,0,10.340068298235629,23.969201068217444,PDCD4
GO_Biological_Process_2023,Protein Localization To Cell-Cell Junction (GO:0150105),0.0984615423040908,0.19194208893868053,0,0,10.340068298235629,23.969201068217444,DSP
GO_Biological_Process_2023,Protein Localization To Endoplasmic Reticulum (GO:0070972),0.0984615423040908,0.19194208893868053,0,0,10.340068298235629,23.969201068217444,GABARAPL2
GO_Biological_Process_2023,Regulation Of Rac Protein Signal Transduction (GO:0035020),0.0984615423040908,0.19194208893868053,0,0,10.340068298235629,23.969201068217444,AUTS2
GO_Biological_Process_2023,Regulation Of Amyloid Fibril Formation (GO:1905906),0.0984615423040908,0.19194208893868053,0,0,10.340068298235629,23.969201068217444,CLU
GO_Biological_Process_2023,Regulation Of Amyloid-Beta Clearance (GO:1900221),0.0984615423040908,0.19194208893868053,0,0,10.340068298235629,23.969201068217444,CLU
GO_Biological_Process_2023,Regulation Of Carbohydrate Metabolic Process (GO:0006109),0.0984615423040908,0.19194208893868053,0,0,10.340068298235629,23.969201068217444,ADIPOR1
GO_Biological_Process_2023,Positive Regulation Of Growth (GO:0045927),0.09881435887879167,0.19217769091802558,0,0,3.8692266666666666,8.955372912714129,ERBB2;BCL2
GO_Biological_Process_2023,Positive Regulation Of Synaptic Transmission (GO:0050806),0.09881435887879167,0.19217769091802558,0,0,3.8692266666666666,8.955372912714129,SYT1;CACNG4
GO_Biological_Process_2023,Cytokine-Mediated Signaling Pathway (GO:0019221),0.09927325869844408,0.19284383313402328,0,0,2.3289677419354837,5.379633777290764,UGCG;IL1R1;ADIPOR1;PRLR
GO_Biological_Process_2023,Membrane Organization (GO:0061024),0.10027163641763225,0.19455515403280638,0,0,2.7597224340399573,6.34700948935631,RABIF;PPT1;EXOC2
GO_Biological_Process_2023,Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079),0.10097271941755755,0.19522963369299048,0,0,3.8182105263157893,8.754793638012133,HEXIM1;CCND1
GO_Biological_Process_2023,Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901),0.10097271941755755,0.19522963369299048,0,0,3.8182105263157893,8.754793638012133,HEXIM1;PTPN1
GO_Biological_Process_2023,Positive Regulation Of Cytoskeleton Organization (GO:0051495),0.10097271941755755,0.19522963369299048,0,0,3.8182105263157893,8.754793638012133,NCKAP1;CTTN
GO_Biological_Process_2023,Regulation Of Neuron Differentiation (GO:0045664),0.10314414480198793,0.1970911516430082,0,0,3.7685194805194806,8.560673635604893,SIX1;ASCL1
GO_Biological_Process_2023,Regulation Of Delayed Rectifier Potassium Channel Activity (GO:1902259),0.10467122115017936,0.1970911516430082,0,0,9.650464807436919,21.780433849515195,KCNE4
GO_Biological_Process_2023,Regulation Of Fatty Acid Oxidation (GO:0046320),0.10467122115017936,0.1970911516430082,0,0,9.650464807436919,21.780433849515195,SOX9
GO_Biological_Process_2023,acetyl-CoA Metabolic Process (GO:0006084),0.10467122115017936,0.1970911516430082,0,0,9.650464807436919,21.780433849515195,ACLY
GO_Biological_Process_2023,Regulation Of Protein Kinase A Signaling (GO:0010738),0.10467122115017936,0.1970911516430082,0,0,9.650464807436919,21.780433849515195,TCIM
GO_Biological_Process_2023,Regulation Of Steroid Biosynthetic Process (GO:0050810),0.10467122115017936,0.1970911516430082,0,0,9.650464807436919,21.780433849515195,CGA
GO_Biological_Process_2023,Dicarboxylic Acid Catabolic Process (GO:0043649),0.10467122115017936,0.1970911516430082,0,0,9.650464807436919,21.780433849515195,QPRT
GO_Biological_Process_2023,Reverse Cholesterol Transport (GO:0043691),0.10467122115017936,0.1970911516430082,0,0,9.650464807436919,21.780433849515195,CLU
GO_Biological_Process_2023,Ruffle Organization (GO:0031529),0.10467122115017936,0.1970911516430082,0,0,9.650464807436919,21.780433849515195,CYFIP1
GO_Biological_Process_2023,Establishment Of Melanosome Localization (GO:0032401),0.10467122115017936,0.1970911516430082,0,0,9.650464807436919,21.780433849515195,RAB11A
GO_Biological_Process_2023,Establishment Of Protein Localization To Endoplasmic Reticulum (GO:0072599),0.10467122115017936,0.1970911516430082,0,0,9.650464807436919,21.780433849515195,SRP14
GO_Biological_Process_2023,Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:0097192),0.10467122115017936,0.1970911516430082,0,0,9.650464807436919,21.780433849515195,BCL2
GO_Biological_Process_2023,Tail-Anchored Membrane Protein Insertion Into ER Membrane (GO:0071816),0.10467122115017936,0.1970911516430082,0,0,9.650464807436919,21.780433849515195,EMC4
GO_Biological_Process_2023,Ventricular Cardiac Muscle Cell Action Potential (GO:0086005),0.10467122115017936,0.1970911516430082,0,0,9.650464807436919,21.780433849515195,KCNE4
GO_Biological_Process_2023,Leukotriene Biosynthetic Process (GO:0019370),0.10467122115017936,0.1970911516430082,0,0,9.650464807436919,21.780433849515195,MGST3
GO_Biological_Process_2023,Mesonephric Tubule Development (GO:0072164),0.10467122115017936,0.1970911516430082,0,0,9.650464807436919,21.780433849515195,SIX1
GO_Biological_Process_2023,Negative Regulation Of Amyloid-Beta Formation (GO:1902430),0.10467122115017936,0.1970911516430082,0,0,9.650464807436919,21.780433849515195,CLU
GO_Biological_Process_2023,Negative Regulation Of Phosphatase Activity (GO:0010923),0.10467122115017936,0.1970911516430082,0,0,9.650464807436919,21.780433849515195,PPP1R1B
GO_Biological_Process_2023,Peptide Antigen Assembly With MHC Protein Complex (GO:0002501),0.10467122115017936,0.1970911516430082,0,0,9.650464807436919,21.780433849515195,PDIA3
GO_Biological_Process_2023,Pharyngeal System Development (GO:0060037),0.10467122115017936,0.1970911516430082,0,0,9.650464807436919,21.780433849515195,GATA3
GO_Biological_Process_2023,Positive Regulation Of Dendrite Extension (GO:1903861),0.10467122115017936,0.1970911516430082,0,0,9.650464807436919,21.780433849515195,SYT1
GO_Biological_Process_2023,Positive Regulation Of Dendrite Morphogenesis (GO:0050775),0.10467122115017936,0.1970911516430082,0,0,9.650464807436919,21.780433849515195,CAPRIN1
GO_Biological_Process_2023,Positive Regulation Of Smooth Muscle Cell Migration (GO:0014911),0.10467122115017936,0.1970911516430082,0,0,9.650464807436919,21.780433849515195,IGFBP5
GO_Biological_Process_2023,Cellular Response To Interleukin-1 (GO:0071347),0.10532835466904614,0.1978787796900334,0,0,3.720102564102564,8.37273298826534,IL1R1;SOX9
GO_Biological_Process_2023,Wound Healing (GO:0042060),0.10532835466904614,0.1978787796900334,0,0,3.720102564102564,8.37273298826534,DSP;ERBB2
GO_Biological_Process_2023,Calcium Ion Transmembrane Import Into Cytosol (GO:0097553),0.10752507179521206,0.20093988923015016,0,0,3.672911392405063,8.190707119655489,ITPR2;CLU
GO_Biological_Process_2023,Regulation Of Protein Phosphorylation (GO:0001932),0.10907965603288916,0.20093988923015016,0,0,2.247477892639183,4.97968479234903,CLDN3;CCND1;ERBB2;SOX9
GO_Biological_Process_2023,Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200),0.10973402219859335,0.20093988923015016,0,0,3.6269,8.014345774044783,ANO1;ESR1
GO_Biological_Process_2023,"DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Cell Cycle Arrest (GO:0006977)",0.11083829737861028,0.20093988923015016,0,0,9.047061752988048,19.900667215851307,MUC1
GO_Biological_Process_2023,Regulation Of Dendrite Extension (GO:1903859),0.11083829737861028,0.20093988923015016,0,0,9.047061752988048,19.900667215851307,SYT1
GO_Biological_Process_2023,Golgi To Vacuole Transport (GO:0006896),0.11083829737861028,0.20093988923015016,0,0,9.047061752988048,19.900667215851307,LAMP1
GO_Biological_Process_2023,NAD Biosynthetic Process (GO:0009435),0.11083829737861028,0.20093988923015016,0,0,9.047061752988048,19.900667215851307,QPRT
GO_Biological_Process_2023,Amyloid Precursor Protein Metabolic Process (GO:0042982),0.11083829737861028,0.20093988923015016,0,0,9.047061752988048,19.900667215851307,APH1A
GO_Biological_Process_2023,Androgen Receptor Signaling Pathway (GO:0030521),0.11083829737861028,0.20093988923015016,0,0,9.047061752988048,19.900667215851307,SCGB2A2
GO_Biological_Process_2023,Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266),0.11083829737861028,0.20093988923015016,0,0,9.047061752988048,19.900667215851307,LCMT1
GO_Biological_Process_2023,Regulation Of Ubiquitin Protein Ligase Activity (GO:1904666),0.11083829737861028,0.20093988923015016,0,0,9.047061752988048,19.900667215851307,SKP1
GO_Biological_Process_2023,Regulation Of Ventricular Cardiac Muscle Cell Membrane Repolarization (GO:0060307),0.11083829737861028,0.20093988923015016,0,0,9.047061752988048,19.900667215851307,KCNE4
GO_Biological_Process_2023,Regulation Of Viral Transcription (GO:0046782),0.11083829737861028,0.20093988923015016,0,0,9.047061752988048,19.900667215851307,HEXIM1
GO_Biological_Process_2023,Response To Interferon-Alpha (GO:0035455),0.11083829737861028,0.20093988923015016,0,0,9.047061752988048,19.900667215851307,GATA3
GO_Biological_Process_2023,Detection Of Mechanical Stimulus (GO:0050982),0.11083829737861028,0.20093988923015016,0,0,9.047061752988048,19.900667215851307,JUP
GO_Biological_Process_2023,Fluid Transport (GO:0042044),0.11083829737861028,0.20093988923015016,0,0,9.047061752988048,19.900667215851307,AQP3
GO_Biological_Process_2023,Growth Hormone Receptor Signaling Pathway (GO:0060396),0.11083829737861028,0.20093988923015016,0,0,9.047061752988048,19.900667215851307,PTPN1
GO_Biological_Process_2023,Water Transport (GO:0006833),0.11083829737861028,0.20093988923015016,0,0,9.047061752988048,19.900667215851307,AQP3
GO_Biological_Process_2023,Intracellular Estrogen Receptor Signaling Pathway (GO:0030520),0.11083829737861028,0.20093988923015016,0,0,9.047061752988048,19.900667215851307,ESR1
GO_Biological_Process_2023,Intracellular Zinc Ion Homeostasis (GO:0006882),0.11083829737861028,0.20093988923015016,0,0,9.047061752988048,19.900667215851307,SLC39A6
GO_Biological_Process_2023,Keratan Sulfate Metabolic Process (GO:0042339),0.11083829737861028,0.20093988923015016,0,0,9.047061752988048,19.900667215851307,GNS
GO_Biological_Process_2023,Membrane Repolarization (GO:0086009),0.11083829737861028,0.20093988923015016,0,0,9.047061752988048,19.900667215851307,KCNE4
GO_Biological_Process_2023,Mesenchyme Development (GO:0060485),0.11083829737861028,0.20093988923015016,0,0,9.047061752988048,19.900667215851307,SOX4
GO_Biological_Process_2023,Negative Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904706),0.11083829737861028,0.20093988923015016,0,0,9.047061752988048,19.900667215851307,PDCD4
GO_Biological_Process_2023,Nicotinamide Nucleotide Metabolic Process (GO:0046496),0.11083829737861028,0.20093988923015016,0,0,9.047061752988048,19.900667215851307,QPRT
GO_Biological_Process_2023,Positive Regulation Of Alpha-Beta T Cell Proliferation (GO:0046641),0.11083829737861028,0.20093988923015016,0,0,9.047061752988048,19.900667215851307,CD55
GO_Biological_Process_2023,Positive Regulation Of Amyloid-Beta Formation (GO:1902004),0.11083829737861028,0.20093988923015016,0,0,9.047061752988048,19.900667215851307,CLU
GO_Biological_Process_2023,Positive Regulation Of Cartilage Development (GO:0061036),0.11083829737861028,0.20093988923015016,0,0,9.047061752988048,19.900667215851307,SOX9
GO_Biological_Process_2023,Positive Regulation Of Interleukin-4 Production (GO:0032753),0.11083829737861028,0.20093988923015016,0,0,9.047061752988048,19.900667215851307,GATA3
GO_Biological_Process_2023,Positive Regulation Of Peptidyl-Lysine Acetylation (GO:2000758),0.11083829737861028,0.20093988923015016,0,0,9.047061752988048,19.900667215851307,SOX4
GO_Biological_Process_2023,Positive Regulation Of Stem Cell Differentiation (GO:2000738),0.11083829737861028,0.20093988923015016,0,0,9.047061752988048,19.900667215851307,SOX9
GO_Biological_Process_2023,Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0036003),0.11083829737861028,0.20093988923015016,0,0,9.047061752988048,19.900667215851307,MUC1
GO_Biological_Process_2023,Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281),0.11195493502884096,0.20252109971920249,0,0,3.5820246913580247,7.843412082368741,IFI6;DHCR24
GO_Biological_Process_2023,Regulation Of Kinase Activity (GO:0043549),0.11195493502884096,0.20252109971920249,0,0,3.5820246913580247,7.843412082368741,DDR1;ERBB2
GO_Biological_Process_2023,Response To Interleukin-1 (GO:0070555),0.11418754256124283,0.20492846962475858,0,0,3.5382439024390244,7.677681696225811,IL1R1;SOX9
GO_Biological_Process_2023,Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742),0.11608754279691803,0.20492846962475858,0,0,2.579311328152848,5.554316595185798,CLDN4;ALCAM;PTPRF
GO_Biological_Process_2023,Negative Regulation Of Cell Cycle (GO:0045786),0.1164315801626759,0.20492846962475858,0,0,3.4955180722891566,7.516941988299894,HEXIM1;GATA3
GO_Biological_Process_2023,Regulation Of Early Endosome To Late Endosome Transport (GO:2000641),0.1169630620285147,0.20492846962475858,0,0,8.51464729318022,18.271556961111518,RAB21
GO_Biological_Process_2023,Regulation Of Epidermal Cell Differentiation (GO:0045604),0.1169630620285147,0.20492846962475858,0,0,8.51464729318022,18.271556961111518,AQP3
GO_Biological_Process_2023,Regulation Of Mitochondrial Membrane Permeability (GO:0046902),0.1169630620285147,0.20492846962475858,0,0,8.51464729318022,18.271556961111518,BCL2
GO_Biological_Process_2023,Antigen Processing And Presentation Of Peptide Antigen Via MHC Class I (GO:0002474),0.1169630620285147,0.20492846962475858,0,0,8.51464729318022,18.271556961111518,PDIA3
GO_Biological_Process_2023,Regulation Of Oligodendrocyte Differentiation (GO:0048713),0.1169630620285147,0.20492846962475858,0,0,8.51464729318022,18.271556961111518,TMEM98
GO_Biological_Process_2023,Branching Involved In Ureteric Bud Morphogenesis (GO:0001658),0.1169630620285147,0.20492846962475858,0,0,8.51464729318022,18.271556961111518,SIX1
GO_Biological_Process_2023,Cell Junction Maintenance (GO:0034331),0.1169630620285147,0.20492846962475858,0,0,8.51464729318022,18.271556961111518,CLDN3
GO_Biological_Process_2023,Cellular Response To Copper Ion (GO:0071280),0.1169630620285147,0.20492846962475858,0,0,8.51464729318022,18.271556961111518,MT1G
GO_Biological_Process_2023,Renal Absorption (GO:0070293),0.1169630620285147,0.20492846962475858,0,0,8.51464729318022,18.271556961111518,CLDN4
GO_Biological_Process_2023,Dendritic Cell Migration (GO:0036336),0.1169630620285147,0.20492846962475858,0,0,8.51464729318022,18.271556961111518,CLU
GO_Biological_Process_2023,Sphingosine Metabolic Process (GO:0006670),0.1169630620285147,0.20492846962475858,0,0,8.51464729318022,18.271556961111518,PLPP2
GO_Biological_Process_2023,Establishment Of Vesicle Localization (GO:0051650),0.1169630620285147,0.20492846962475858,0,0,8.51464729318022,18.271556961111518,RAB11A
GO_Biological_Process_2023,Glycerolipid Catabolic Process (GO:0046503),0.1169630620285147,0.20492846962475858,0,0,8.51464729318022,18.271556961111518,ABHD2
GO_Biological_Process_2023,Ureteric Bud Development (GO:0001657),0.1169630620285147,0.20492846962475858,0,0,8.51464729318022,18.271556961111518,SIX1
GO_Biological_Process_2023,Vesicle-Mediated Transport In Synapse (GO:0099003),0.1169630620285147,0.20492846962475858,0,0,8.51464729318022,18.271556961111518,SNAP25
GO_Biological_Process_2023,Icosanoid Biosynthetic Process (GO:0046456),0.1169630620285147,0.20492846962475858,0,0,8.51464729318022,18.271556961111518,MGST3
GO_Biological_Process_2023,Maintenance Of Protein Location In Nucleus (GO:0051457),0.1169630620285147,0.20492846962475858,0,0,8.51464729318022,18.271556961111518,SKP1
GO_Biological_Process_2023,Melanosome Localization (GO:0032400),0.1169630620285147,0.20492846962475858,0,0,8.51464729318022,18.271556961111518,RAB11A
GO_Biological_Process_2023,Mesenchyme Morphogenesis (GO:0072132),0.1169630620285147,0.20492846962475858,0,0,8.51464729318022,18.271556961111518,SOX9
GO_Biological_Process_2023,Myoblast Fusion (GO:0007520),0.1169630620285147,0.20492846962475858,0,0,8.51464729318022,18.271556961111518,CD9
GO_Biological_Process_2023,"Negative Regulation Of DNA-templated Transcription, Elongation (GO:0032785)",0.1169630620285147,0.20492846962475858,0,0,8.51464729318022,18.271556961111518,HEXIM1
GO_Biological_Process_2023,Negative Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902992),0.1169630620285147,0.20492846962475858,0,0,8.51464729318022,18.271556961111518,CLU
GO_Biological_Process_2023,Positive Regulation Of Alpha-Beta T Cell Activation (GO:0046635),0.1169630620285147,0.20492846962475858,0,0,8.51464729318022,18.271556961111518,CD55
GO_Biological_Process_2023,Positive Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904031),0.1169630620285147,0.20492846962475858,0,0,8.51464729318022,18.271556961111518,CCND1
GO_Biological_Process_2023,Positive Regulation Of Natural Killer Cell Activation (GO:0032816),0.1169630620285147,0.20492846962475858,0,0,8.51464729318022,18.271556961111518,LAMP1
GO_Biological_Process_2023,Regulation Of T Cell Cytokine Production (GO:0002724),0.1169630620285147,0.20492846962475858,0,0,8.51464729318022,18.271556961111518,CD55
GO_Biological_Process_2023,Positive Regulation Of Apoptotic Process (GO:0043065),0.11699597601992856,0.20492846962475858,0,0,2.1879092893524135,4.694412604043113,TFAP2A;BCL2;CLU;SOX4
GO_Biological_Process_2023,Regulation Of Insulin Secretion (GO:0050796),0.11868678627225944,0.20745148191258847,0,0,3.453809523809524,7.360991312102751,SNAP25;SOX4
GO_Biological_Process_2023,Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990),0.11868678627225944,0.20745148191258847,0,0,3.453809523809524,7.360991312102751,DDB1;PSME3
